ANO;ESTADO;FAMÍLIA;DENOMINAÇÃO;QUANTIDADE;REGIÃO
2014;CEARÁ;Cédulas - 1a. família;50;630;NORDESTE
2014;CEARÁ;Cédulas - 2a. família;50;942;NORDESTE
2014;CEARÁ;Cédulas - 1a. família;100;1443;NORDESTE
2014;CEARÁ;Cédulas - 2a. família;100;3233;NORDESTE
2014;DISTRITO FEDERAL;Cédulas - 1a. família;2;17;CENTRO-OESTE
2014;DISTRITO FEDERAL;Cédulas - 2a. família;2;1;CENTRO-OESTE
2014;DISTRITO FEDERAL;Cédulas - 1a. família;5;102;CENTRO-OESTE
2014;DISTRITO FEDERAL;Cédulas - 2a. família;5;98;CENTRO-OESTE
2014;DISTRITO FEDERAL;Cédulas - 1a. família;10;210;CENTRO-OESTE
2014;DISTRITO FEDERAL;Cédulas - 2a. família;10;71;CENTRO-OESTE
2014;DISTRITO FEDERAL;Cédulas - 1a. família;20;1350;CENTRO-OESTE
2014;DISTRITO FEDERAL;Cédulas - 2a. família;20;1080;CENTRO-OESTE
2014;DISTRITO FEDERAL;Cédulas - 1a. família;50;1361;CENTRO-OESTE
2014;DISTRITO FEDERAL;Cédulas - 2a. família;50;272;CENTRO-OESTE
2014;DISTRITO FEDERAL;Cédulas - 1a. família;100;2851;CENTRO-OESTE
2014;DISTRITO FEDERAL;Cédulas - 2a. família;100;2748;CENTRO-OESTE
2014;ESPÍRITO SANTO;Cédulas - 1a. família;2;15;SUDESTE
2014;ESPÍRITO SANTO;Cédulas - 2a. família;2;2;SUDESTE
2014;ESPÍRITO SANTO;Cédulas - 1a. família;5;73;SUDESTE
2014;ESPÍRITO SANTO;Cédulas - 2a. família;5;13;SUDESTE
2014;ESPÍRITO SANTO;Cédulas - em polímero;10;3;SUDESTE
2014;ESPÍRITO SANTO;Cédulas - 1a. família;10;322;SUDESTE
2014;ESPÍRITO SANTO;Cédulas - 2a. família;10;85;SUDESTE
2014;ESPÍRITO SANTO;Cédulas - 1a. família;20;171;SUDESTE
2014;ESPÍRITO SANTO;Cédulas - 2a. família;20;2158;SUDESTE
2014;ESPÍRITO SANTO;Cédulas - 1a. família;50;824;SUDESTE
2014;ESPÍRITO SANTO;Cédulas - 2a. família;50;217;SUDESTE
2014;ESPÍRITO SANTO;Cédulas - 1a. família;100;1788;SUDESTE
2014;ESPÍRITO SANTO;Cédulas - 2a. família;100;1052;SUDESTE
2014;GOIÁS;Cédulas - 1a. família;2;44;CENTRO-OESTE
2014;GOIÁS;Cédulas - 2a. família;2;21;CENTRO-OESTE
2014;GOIÁS;Cédulas - 1a. família;5;202;CENTRO-OESTE
2014;GOIÁS;Cédulas - 2a. família;5;79;CENTRO-OESTE
2014;GOIÁS;Cédulas - em polímero;10;1;CENTRO-OESTE
2014;GOIÁS;Cédulas - 1a. família;10;250;CENTRO-OESTE
2014;GOIÁS;Cédulas - 2a. família;10;53;CENTRO-OESTE
2014;GOIÁS;Cédulas - 1a. família;20;4938;CENTRO-OESTE
2014;GOIÁS;Cédulas - 2a. família;20;2351;CENTRO-OESTE
2014;GOIÁS;Cédulas - 1a. família;50;5351;CENTRO-OESTE
2014;GOIÁS;Cédulas - 2a. família;50;2125;CENTRO-OESTE
2014;GOIÁS;Cédulas - 1a. família;100;5555;CENTRO-OESTE
2014;GOIÁS;Cédulas - 2a. família;100;7579;CENTRO-OESTE
2014;MARANHÃO;Cédulas - 2a. família;2;5;NORDESTE
2014;MARANHÃO;Cédulas - 1a. família;5;20;NORDESTE
2014;MARANHÃO;Cédulas - 2a. família;5;51;NORDESTE
2014;MARANHÃO;Cédulas - em polímero;10;1;NORDESTE
2014;MARANHÃO;Cédulas - 1a. família;10;90;NORDESTE
2014;MARANHÃO;Cédulas - 2a. família;10;38;NORDESTE
2014;MARANHÃO;Cédulas - 1a. família;20;164;NORDESTE
2014;MARANHÃO;Cédulas - 2a. família;20;1982;NORDESTE
2014;MARANHÃO;Cédulas - 1a. família;50;482;NORDESTE
2014;MARANHÃO;Cédulas - 2a. família;50;547;NORDESTE
2014;MARANHÃO;Cédulas - 1a. família;100;410;NORDESTE
2014;MARANHÃO;Cédulas - 2a. família;100;2228;NORDESTE
2014;MATO GROSSO;Cédulas - 1a. família;2;3;CENTRO-OESTE
2014;MATO GROSSO;Cédulas - 2a. família;2;2;CENTRO-OESTE
2014;MATO GROSSO;Cédulas - 1a. família;5;202;CENTRO-OESTE
2014;MATO GROSSO;Cédulas - 2a. família;5;36;CENTRO-OESTE
2014;MATO GROSSO;Cédulas - 1a. família;10;157;CENTRO-OESTE
2014;MATO GROSSO;Cédulas - 2a. família;10;91;CENTRO-OESTE
2014;MATO GROSSO;Cédulas - 1a. família;20;1684;CENTRO-OESTE
2014;MATO GROSSO;Cédulas - 2a. família;20;607;CENTRO-OESTE
2014;MATO GROSSO;Cédulas - 1a. família;50;1965;CENTRO-OESTE
2014;MATO GROSSO;Cédulas - 2a. família;50;140;CENTRO-OESTE
2014;MATO GROSSO;Cédulas - 1a. família;100;1640;CENTRO-OESTE
2014;MATO GROSSO;Cédulas - 2a. família;100;811;CENTRO-OESTE
2014;MATO GROSSO DO SUL;Cédulas - 1a. família;2;3;CENTRO-OESTE
2014;MATO GROSSO DO SUL;Cédulas - 2a. família;2;1;CENTRO-OESTE
2014;MATO GROSSO DO SUL;Cédulas - 1a. família;5;17;CENTRO-OESTE
2014;MATO GROSSO DO SUL;Cédulas - 2a. família;5;10;CENTRO-OESTE
2014;MATO GROSSO DO SUL;Cédulas - em polímero;10;1;CENTRO-OESTE
2014;MATO GROSSO DO SUL;Cédulas - 1a. família;10;55;CENTRO-OESTE
2014;MATO GROSSO DO SUL;Cédulas - 2a. família;10;7;CENTRO-OESTE
2014;MATO GROSSO DO SUL;Cédulas - 1a. família;20;2071;CENTRO-OESTE
2014;MATO GROSSO DO SUL;Cédulas - 2a. família;20;80;CENTRO-OESTE
2014;MATO GROSSO DO SUL;Cédulas - 1a. família;50;4597;CENTRO-OESTE
2014;MATO GROSSO DO SUL;Cédulas - 2a. família;50;70;CENTRO-OESTE
2014;MATO GROSSO DO SUL;Cédulas - 1a. família;100;225;CENTRO-OESTE
2014;MATO GROSSO DO SUL;Cédulas - 2a. família;100;217;CENTRO-OESTE
2014;MINAS GERAIS;Cédulas - 1a. família;2;129;SUDESTE
2014;MINAS GERAIS;Cédulas - 2a. família;2;9;SUDESTE
2014;MINAS GERAIS;Cédulas - 1a. família;5;649;SUDESTE
2014;MINAS GERAIS;Cédulas - 2a. família;5;159;SUDESTE
2014;MINAS GERAIS;Cédulas - em polímero;10;18;SUDESTE
2014;MINAS GERAIS;Cédulas - 1a. família;10;1673;SUDESTE
2014;MINAS GERAIS;Cédulas - 2a. família;10;1282;SUDESTE
2014;MINAS GERAIS;Cédulas - 1a. família;20;4221;SUDESTE
2014;MINAS GERAIS;Cédulas - 2a. família;20;7327;SUDESTE
2014;MINAS GERAIS;Cédulas - 1a. família;50;10356;SUDESTE
